Date,Coin,Price_USD,Volume_24h,Market_Cap,Sentiment_Score,Social_Mentions,Volatility_Index
2024-10-21,Bitcoin,47113.7515,215611222522.16,6941479914395.65,0.32,9026,0.05
2024-10-22,Bitcoin,47665.4755,91509057972.52,12581872132564.19,0.33,4306,0.0904
2024-10-23,Bitcoin,46722.305,86549276885.05,20367229904951.5,-0.59,34665,0.0692
2024-10-24,Bitcoin,48029.9687,54011444785.44,12177190732361.41,0.24,10277,0.0107
2024-10-25,Bitcoin,48520.7862,174998333180.45,15951155516011.18,0.8,43239,0.0949
2024-10-26,Bitcoin,49752.5283,123092997684.37,16672457534435.83,0.3,48664,0.0313
2024-10-27,Bitcoin,50742.0496,226179286487.93,8818486240296.26,0.48,49008,0.0197
2024-10-28,Bitcoin,49530.8445,143284789724.48,12129815383798.16,-0.21,15683,0.0791
2024-10-29,Bitcoin,48747.9881,237537915140.42,11397499750221.97,0.43,1670,0.055
2024-10-30,Bitcoin,49889.6079,86912788887.06,5511738200044.36,0.62,24675,0.049
2024-10-31,Bitcoin,50853.0315,227541516941.35,5577392966273.61,0.27,18889,0.0325
2024-11-01,Bitcoin,50871.9973,208900129226.24,22011235627014.88,0.77,45535,0.0593
2024-11-02,Bitcoin,51101.9296,208684305053.45,10691971089224.63,-0.31,14006,0.0347
2024-11-03,Bitcoin,53111.7658,232583481689.66,16317607821870.11,-0.28,49536,0.0911
2024-11-04,Bitcoin,52222.2955,211191974620.56,11462283630176.02,0.42,27531,0.0294
2024-11-05,Bitcoin,53131.6383,186220084700.22,25305095579538.44,0.64,22639,0.0896
2024-11-06,Bitcoin,52862.4851,80614206669.33,10769076931553.56,-0.37,17633,0.0603
2024-11-07,Bitcoin,52570.1325,59409754771.19,14291859482226.2,-0.18,35660,0.0846
2024-11-08,Bitcoin,54355.588,254568492819.81,24410665163904.92,-0.31,4439,0.0742
2024-11-09,Bitcoin,55755.9233,193283553853.53,24352705679013.33,0.01,33172,0.0727
2024-11-10,Bitcoin,57172.4186,239332272522.69,9973189133677.13,0.63,36622,0.0392
2024-11-11,Bitcoin,59468.7125,174010769619.69,25039736939524.57,0.37,12577,0.0311
2024-11-12,Bitcoin,59565.6533,87515809023.81,16873445840671.92,-0.04,12763,0.029
2024-11-13,Bitcoin,60843.8482,91310989596.68,17838658724460.29,0.09,21176,0.0871
2024-11-14,Bitcoin,60338.3574,225801890596.39,9255420648818.7,-0.54,45386,0.0838
2024-11-15,Bitcoin,60985.4857,165955141672.36,8064757554506.91,-0.06,25255,0.0497
2024-11-16,Bitcoin,60808.3661,109582689990.5,23786756542867.18,0.33,42003,0.0219
2024-11-17,Bitcoin,61046.1194,181085877000.48,18227422655006.97,0.79,20996,0.0444
2024-11-18,Bitcoin,62197.1263,78171571811.98,17088055967915.69,0.7,36386,0.0657
2024-11-19,Bitcoin,60732.5942,202111126151.98,23795230306298.23,-0.59,22062,0.0509
2024-11-20,Bitcoin,64605.61,134119541945.62,26243132126275.68,0.99,36931,0.0802
2024-11-21,Bitcoin,62720.3846,262813238836.84,10258751020983.23,0.37,36710,0.0998
2024-11-22,Bitcoin,60498.4737,135604172949.83,20816923434567.32,0.34,35693,0.0272
2024-11-23,Bitcoin,62660.8904,176758889838.4,9658651963757.2,0.27,36740,0.0514
2024-11-24,Bitcoin,64211.74,67196440301.91,25720014648621.61,0.14,12705,0.0488
2024-11-25,Bitcoin,65478.2263,84453001125.04,23754325977986.8,-0.01,44408,0.0374
2024-11-26,Bitcoin,66777.993,171617720813.47,32230121081474.85,-0.32,29047,0.0278
2024-11-27,Bitcoin,66820.2365,195098742358.15,8525140038658.59,-0.2,11966,0.0159
2024-11-28,Bitcoin,65088.4143,221305958358.45,7994281959796.54,-0.31,18374,0.0898
2024-11-29,Bitcoin,65301.5227,141485564624.82,13901050526402.97,0.15,12138,0.0478
2024-11-30,Bitcoin,64040.2335,242067442391.5,13107900578589.41,0.38,16935,0.0547
2024-12-01,Bitcoin,65977.6805,292973203569.24,13115803377967.52,0.27,46913,0.0925
2024-12-02,Bitcoin,65752.5831,270861450835.58,30410690147684.1,-0.44,1489,0.0799
2024-12-03,Bitcoin,64189.9785,74362504659.37,12826343926088.65,0.63,45516,0.0217
2024-12-04,Bitcoin,63635.2759,185944044673.88,13285765940639.25,0.68,23260,0.0609
2024-12-05,Bitcoin,64487.2214,91553844034.34,26037315704686.8,0.59,27069,0.0498
2024-12-06,Bitcoin,63461.1178,124902906763.01,17762509014902.52,0.71,20275,0.0817
2024-12-07,Bitcoin,61959.2081,306490539908.16,25445669226499.12,0.09,37284,0.0752
2024-12-08,Bitcoin,62474.1273,98083266073.98,7880890191631.25,0.79,40178,0.0721
2024-12-09,Bitcoin,62995.7236,188707004568.35,18585532428648.18,-0.36,33821,0.0406
2024-12-10,Bitcoin,62100.6618,215652182534.96,7045036905062.04,-0.1,17999,0.0824
2024-12-11,Bitcoin,61285.2087,233488058118.09,7664406733770.75,-0.27,39712,0.0147
2024-12-12,Bitcoin,61773.1308,200058136127.59,28574704829735.39,-0.21,41172,0.0244
2024-12-13,Bitcoin,59151.3228,61463157033.58,9209751443351.91,-0.53,34722,0.0402
2024-12-14,Bitcoin,56712.8738,130771109777.09,17749330175403.85,0.1,11625,0.0169
2024-12-15,Bitcoin,55547.2356,170577038151.54,14688813280135.27,0.41,2629,0.0311
2024-12-16,Bitcoin,55247.0909,74664564723.08,13200592410979.59,0.22,11973,0.0847
2024-12-17,Bitcoin,55817.6401,134102311566.83,25672393554324.41,-0.26,7859,0.0953
2024-12-18,Bitcoin,58343.9848,66092791532.0,6343704055112.85,0.78,42609,0.0374
2024-12-19,Bitcoin,59903.5072,78732017501.02,21895682823786.42,0.46,44307,0.0338
2024-12-20,Bitcoin,59675.9844,154423133241.64,28964202909717.7,-0.01,46450,0.0352
2024-12-21,Bitcoin,59701.616,91394995960.04,19347339918000.72,0.38,37046,0.035
2024-12-22,Bitcoin,57965.7389,189557437512.67,27518016398062.2,-0.31,22839,0.0132
2024-12-23,Bitcoin,57991.5108,217923971783.56,7011356433798.34,-0.05,28216,0.0934
2024-12-24,Bitcoin,57547.3098,241833753140.46,15394902540087.99,0.65,19945,0.0292
2024-12-25,Bitcoin,58162.0047,104726562480.7,11868719933682.12,-0.07,7539,0.0478
2024-12-26,Bitcoin,56776.7644,94813240857.91,22275136339339.83,-0.01,34625,0.0109
2024-12-27,Bitcoin,57718.1456,81859992942.4,28427273901390.02,0.74,5886,0.0872
2024-12-28,Bitcoin,60429.8692,214267456083.47,12243818164554.32,0.65,46713,0.0758
2024-12-29,Bitcoin,60293.1282,230675654416.23,21806206067313.12,-0.43,8485,0.0952
2024-12-30,Bitcoin,61080.035,68797166355.37,10947927641647.91,-0.24,32455,0.0803
2024-12-31,Bitcoin,62405.7356,296105791393.0,20352513729400.67,-0.38,47448,0.0382
2025-01-01,Bitcoin,61716.9876,74547031888.52,17624704974540.81,0.27,17767,0.0323
2025-01-02,Bitcoin,62193.614,196854315307.43,30400371104350.61,0.12,48165,0.0728
2025-01-03,Bitcoin,62279.3026,238918481241.68,21387391925447.26,-0.32,29453,0.0428
2025-01-04,Bitcoin,62524.0779,280350243220.36,14993433241500.06,0.76,11744,0.061
2025-01-05,Bitcoin,61136.6502,235764182319.84,8903838663214.2,0.08,38102,0.0106
2025-01-06,Bitcoin,61242.741,257642842368.56,9829382243449.83,-0.18,13226,0.0156
2025-01-07,Bitcoin,62218.9472,146699881510.46,11829487577731.2,0.23,28869,0.0582
2025-01-08,Bitcoin,64989.8249,276811190854.56,13023094244662.54,0.61,23588,0.0609
2025-01-09,Bitcoin,66925.1,88371876471.81,29463535909282.78,-0.25,14440,0.0776
2025-01-10,Bitcoin,71315.0837,326570782491.28,23140968411117.61,0.19,32709,0.0219
2025-01-11,Bitcoin,69744.6951,222511348329.75,21575965320249.54,0.44,48788,0.0562
2025-01-12,Bitcoin,71639.6319,305843277436.5,10452763082529.14,0.23,23495,0.0275
2025-01-13,Bitcoin,72105.3081,202563505264.02,32018785865986.7,0.24,38019,0.0184
2025-01-14,Bitcoin,76914.3059,274915632788.5,29929334761813.03,0.4,45948,0.0469
2025-01-15,Bitcoin,75126.1292,233312506349.53,9546077754741.05,-0.56,49908,0.0247
2025-01-16,Bitcoin,73308.7037,287836221794.73,28087059751410.74,-0.41,1922,0.03
2025-01-17,Bitcoin,72063.7915,95594055536.35,22874149060463.5,-0.01,28526,0.0386
2025-01-18,Bitcoin,67544.1759,83849903061.53,8962446047168.87,-0.54,8957,0.0333
2025-01-19,Bitcoin,66546.3694,132321661818.1,18853934463035.23,-0.51,49564,0.0179
2025-01-20,Bitcoin,65097.3901,106641159254.33,19130724329698.59,0.49,34998,0.0181
2025-01-21,Bitcoin,65456.1948,293710734639.9,10886007717771.63,0.8,44395,0.0274
2025-01-22,Bitcoin,66192.7524,124234261091.26,31658620540528.97,0.59,25031,0.0146
2025-01-23,Bitcoin,69984.6125,343166819491.58,30792540041266.85,0.9,11006,0.0664
2025-01-24,Bitcoin,72050.0484,169143480824.89,26486241556200.96,-0.04,38701,0.0359
2025-01-25,Bitcoin,70875.1204,122505637144.63,20193613448449.77,0.67,48063,0.0352
2025-01-26,Bitcoin,69035.738,287105415143.37,18274189030663.05,-0.37,26939,0.0399
2025-01-27,Bitcoin,70123.5739,254887347307.77,25271791793595.27,0.82,21324,0.0697
2025-01-28,Bitcoin,67416.3133,201762387395.31,21450033654650.79,0.6,23867,0.0884
2025-01-29,Bitcoin,71187.8356,229328352179.76,8892018606823.57,0.7,1203,0.0783
2025-01-30,Bitcoin,73777.8771,286022598712.74,22502330682411.5,0.96,17544,0.0755
2025-01-31,Bitcoin,72813.2115,139351305027.48,30768055989482.79,0.18,16899,0.0536
2025-02-01,Bitcoin,69143.8599,344705350593.12,19615833085501.21,-0.41,30063,0.0724
2025-02-02,Bitcoin,72021.3626,352845089694.68,8698929662889.86,0.28,26344,0.0597
2025-02-03,Bitcoin,71845.9045,258738853036.78,29780937809689.79,0.26,4748,0.0295
2025-02-04,Bitcoin,74585.7114,134117773949.91,13466115508461.85,-0.21,40486,0.0288
2025-02-05,Bitcoin,71092.6514,264529568771.77,14463681490643.15,0.07,2093,0.0367
2025-02-06,Bitcoin,69885.4093,90067870746.15,11592769299168.58,0.69,16228,0.092
2025-02-07,Bitcoin,69966.2884,78544855694.08,16238197836711.88,-0.25,21884,0.0593
2025-02-08,Bitcoin,70134.8665,142425086382.6,28243352968622.66,0.54,26183,0.0761
2025-02-09,Bitcoin,69258.0429,197419485196.75,21314463541270.96,0.62,17034,0.0412
2025-02-10,Bitcoin,70621.4219,315895977830.8,12849744959283.03,0.83,6710,0.0467
2025-02-11,Bitcoin,68430.1372,267471253990.5,30871026787991.58,0.59,43500,0.0213
2025-02-12,Bitcoin,68206.2759,270835259459.03,30817828656569.83,0.16,20259,0.0254
2025-02-13,Bitcoin,68520.6297,185140914482.07,30713095715653.59,0.79,36959,0.0845
2025-02-14,Bitcoin,69646.6405,166019480735.24,13617205603599.7,0.57,34457,0.0626
2025-02-15,Bitcoin,71203.1347,176879626784.31,19972175792878.94,-0.18,21143,0.0404
2025-02-16,Bitcoin,68871.9966,340957586015.1,34022481342805.76,-0.04,3103,0.0823
2025-02-17,Bitcoin,65771.1434,76323252903.7,26887571648578.1,0.21,1365,0.0322
2025-02-18,Bitcoin,68357.9425,305431899098.27,7578637856404.01,0.02,47778,0.0978
2025-02-19,Bitcoin,69107.7895,229071702794.11,8713237016765.51,0.39,45535,0.041
2025-02-20,Bitcoin,67625.1098,186270773297.78,19311875095228.76,0.26,17103,0.0404
2025-02-21,Bitcoin,70839.6396,276347604634.55,32847496629500.98,-0.05,33510,0.0381
2025-02-22,Bitcoin,71156.3097,209674573365.86,22448443758032.71,0.26,25476,0.021
2025-02-23,Bitcoin,73744.8991,331386933257.43,22058943173740.43,0.69,13742,0.02
2025-02-24,Bitcoin,73968.0183,340460546071.68,10517474055310.2,0.16,13391,0.0683
2025-02-25,Bitcoin,78614.8695,211229012050.7,28514559842531.54,-0.17,37940,0.0888
2025-02-26,Bitcoin,82833.3611,174555668698.89,35522363302570.02,-0.22,29901,0.0811
2025-02-27,Bitcoin,82297.5184,277293366536.58,20752800857299.09,-0.07,33001,0.0227
2025-02-28,Bitcoin,84778.5522,394173926403.3,34779955146512.52,0.85,16623,0.0591
2025-03-01,Bitcoin,86504.7519,159397873546.13,42023200671419.05,-0.1,3378,0.0195
2025-03-02,Bitcoin,90143.0507,314767483971.01,16361557170609.72,0.53,22372,0.0141
2025-03-03,Bitcoin,87623.7594,308982482516.28,27104819818761.2,-0.35,45799,0.0691
2025-03-04,Bitcoin,89514.8154,352012722913.13,19232722066972.86,0.03,39437,0.0582
2025-03-05,Bitcoin,92446.6704,141098648092.02,38563367501465.18,0.77,36503,0.0174
2025-03-06,Bitcoin,87661.4288,338662385435.79,29019206762003.82,0.19,31746,0.0131
2025-03-07,Bitcoin,84637.3063,392389561654.57,29947469193579.14,-0.55,28923,0.0991
2025-03-08,Bitcoin,79544.09,136715007555.66,33342151295231.0,-0.24,10867,0.0127
2025-03-09,Bitcoin,78980.7425,154026135131.81,20407691014742.59,-0.5,42258,0.05
2025-03-10,Bitcoin,80759.8838,394558903493.04,37637015418177.27,0.24,34724,0.0554
2025-03-11,Bitcoin,84480.5491,145636678485.49,26460283471551.34,0.59,10306,0.0206
2025-03-12,Bitcoin,84752.8167,374398989527.32,13830128128254.16,-0.33,40391,0.0252
2025-03-13,Bitcoin,88978.4622,264186968643.8,33665859556642.96,0.12,15908,0.0417
2025-03-14,Bitcoin,85383.4615,169821241110.65,35630906122841.58,-0.18,28081,0.0786
2025-03-15,Bitcoin,81105.6243,363596481505.34,18387023848928.36,0.44,38228,0.0556
2025-03-16,Bitcoin,81051.573,225422338408.25,35895448129298.76,0.79,24386,0.0674
2025-03-17,Bitcoin,82066.4978,251063526746.85,37952251145279.88,-0.38,47754,0.0987
2025-03-18,Bitcoin,82068.07,199994427187.23,17296813738112.83,0.49,46406,0.0791
2025-03-19,Bitcoin,77060.0086,259831199328.69,38022070101442.11,-0.32,29302,0.0491
2025-03-20,Bitcoin,76931.0408,127251287727.52,12023137809043.92,0.0,20212,0.0502
2025-03-21,Bitcoin,73997.346,189753329107.64,13379183923491.79,0.29,36618,0.0657
2025-03-22,Bitcoin,75557.9631,368545244907.73,13123657748145.83,0.8,47067,0.0699
2025-03-23,Bitcoin,76464.5035,155416682659.54,34989842093435.15,0.8,11698,0.0551
2025-03-24,Bitcoin,74384.9448,269790226991.35,26906300638207.9,0.11,5594,0.068
2025-03-25,Bitcoin,73312.6109,168674741453.36,11791725940403.42,-0.11,26525,0.0121
2025-03-26,Bitcoin,71056.3122,290896903921.5,19620734542799.26,0.37,15282,0.0487
2025-03-27,Bitcoin,70993.7562,108158607217.02,24572302805783.5,-0.18,15334,0.0351
2025-03-28,Bitcoin,73099.0242,356670912210.99,9750359682891.62,0.38,30179,0.0216
2025-03-29,Bitcoin,71010.4548,199905661747.32,32165360550103.87,-0.18,7644,0.019
2025-03-30,Bitcoin,72155.2425,140284356107.57,30409207419418.69,0.43,36618,0.0643
2025-03-31,Bitcoin,71079.5717,91976040966.09,21471909599602.73,-0.26,48701,0.0571
2025-04-01,Bitcoin,69459.9394,116625434628.06,33816616383288.67,-0.36,33933,0.0328
2025-04-02,Bitcoin,69306.3697,213400951414.52,18512035716733.47,0.68,44469,0.0524
2025-04-03,Bitcoin,67223.2094,157840949891.24,33184342580828.68,-0.52,34687,0.0543
2025-04-04,Bitcoin,66173.8902,285575637379.67,24296934869084.8,0.08,42073,0.0276
2025-04-05,Bitcoin,63862.0168,173931402018.48,22598756701401.86,-0.39,18375,0.0687
2025-04-06,Bitcoin,67690.0181,135031912645.06,11262397764242.13,-0.15,49483,0.0803
2025-04-07,Bitcoin,67829.3179,235271411772.84,30711155093467.92,-0.44,31926,0.0812
2025-04-08,Bitcoin,66473.2901,254400517916.81,18013987420327.67,-0.37,37607,0.0642
2025-04-09,Bitcoin,66966.4818,111711317390.54,11042328351155.93,0.66,18642,0.056
2025-04-10,Bitcoin,66807.7819,111600854046.89,7017690366095.84,-0.14,24993,0.0155
2025-04-11,Bitcoin,66431.715,76176298130.9,21517383518075.18,0.71,45386,0.0359
2025-04-12,Bitcoin,67722.1511,267205065358.86,21058869879277.32,0.35,47287,0.0184
2025-04-13,Bitcoin,69328.8748,253412158859.45,26881678380616.01,0.19,22188,0.0967
2025-04-14,Bitcoin,68294.8323,197954176483.47,31149492992582.89,0.18,33596,0.0222
2025-04-15,Bitcoin,67183.3648,294040209717.46,8852257097785.57,0.09,28772,0.0237
2025-04-16,Bitcoin,66696.1812,281636671285.71,26184827111536.55,0.45,31857,0.0901
2025-04-17,Bitcoin,62156.9969,207692474416.49,10875285134179.0,-0.47,11776,0.095
2025-04-18,Bitcoin,59393.7621,265673353472.52,26327521692091.39,-0.26,33835,0.0789
2025-04-19,Bitcoin,61888.67,112845624856.01,26465167601400.41,0.87,10788,0.0105
2025-04-20,Bitcoin,65004.7046,94105911755.07,20562125768967.73,0.98,6660,0.0101
2025-04-21,Bitcoin,64584.0539,134270147603.16,24806549047667.46,0.63,5478,0.044
2025-04-22,Bitcoin,65765.7295,80783164425.56,14845958751698.71,0.14,9210,0.0229
2025-04-23,Bitcoin,66445.583,207621058901.48,19167368599916.2,0.57,11922,0.0117
2025-04-24,Bitcoin,72649.3695,344824621627.15,31141497986582.7,0.59,37289,0.0518
2025-04-25,Bitcoin,75162.1112,86990685545.65,21323947855622.63,0.32,34340,0.0949
2025-04-26,Bitcoin,74948.8367,111556820644.85,18221509161762.41,-0.25,40850,0.0391
2025-04-27,Bitcoin,72875.2862,204691820496.8,21693878021510.7,0.13,39163,0.0695
2025-04-28,Bitcoin,69436.0544,328814440399.42,29947749492304.62,-0.49,49175,0.0687
2025-04-29,Bitcoin,69929.3218,158363649815.88,16369280745825.8,-0.03,19642,0.0326
2025-04-30,Bitcoin,68412.5183,207217360772.67,11596239095044.92,0.5,12094,0.0685
2025-05-01,Bitcoin,65561.9321,76464319905.91,25228599137834.28,-0.44,23423,0.0291
2025-05-02,Bitcoin,64355.777,102542744794.14,27698165552542.36,-0.5,34418,0.021
2025-05-03,Bitcoin,62332.0169,308326598812.37,8742376492546.77,-0.57,6741,0.0731
2025-05-04,Bitcoin,65549.2371,318600414280.55,12844349751767.25,0.98,47049,0.0202
2025-05-05,Bitcoin,67348.5108,68679312205.43,10559491909393.41,0.3,7838,0.0997
2025-05-06,Bitcoin,67399.7509,324007259932.02,16120440880715.4,0.04,4262,0.0265
2025-05-07,Bitcoin,70459.5867,250588093219.81,19738576194762.21,0.78,5996,0.0635
2025-05-08,Bitcoin,70693.5864,316118614214.96,28244246384554.52,0.6,45594,0.047
2025-05-09,Bitcoin,68937.6619,194332471647.59,24849203019999.93,-0.19,23164,0.0214
2025-05-10,Bitcoin,72156.618,220971280604.68,25137303968001.25,0.64,36595,0.0125
2025-05-11,Bitcoin,73395.3524,216911620418.62,17684608585890.99,0.59,31257,0.066
2025-05-12,Bitcoin,71184.8763,261067475072.34,31077823626840.79,0.2,15211,0.0826
2025-05-13,Bitcoin,70849.5841,110426517421.43,20441158339490.44,-0.33,31453,0.0858
2025-05-14,Bitcoin,69059.318,77339140744.63,33952459528165.84,0.51,6232,0.0534
2025-05-15,Bitcoin,66263.5212,147881609977.36,23434548518244.01,-0.0,3217,0.08
2025-05-16,Bitcoin,68170.9383,260325933314.98,10260128185731.51,0.01,25229,0.0706
2025-05-17,Bitcoin,72144.1109,130394262258.56,26727302703974.89,0.34,15232,0.0752
2025-05-18,Bitcoin,69189.3026,255566584222.43,15916418298984.3,-0.66,26613,0.0543
2025-05-19,Bitcoin,70427.0354,343659155248.4,26377099437294.25,-0.24,15026,0.067
2025-05-20,Bitcoin,69122.7776,95085490751.99,8837793596266.19,0.4,29554,0.0825
2025-05-21,Bitcoin,68181.7566,251618532155.87,11587665088842.4,-0.57,31908,0.0458
2025-05-22,Bitcoin,67038.2246,186031132016.31,29650665075544.81,-0.04,20610,0.0825
2025-05-23,Bitcoin,65367.6506,292361328762.27,12476842620284.84,0.05,47646,0.0633
2025-05-24,Bitcoin,65528.1706,111961377068.07,28492726513871.92,-0.42,40605,0.0249
2025-05-25,Bitcoin,63960.1795,241162100511.52,13541037454012.25,0.65,8031,0.0122
2025-05-26,Bitcoin,64543.0937,280921308458.25,23051744319622.09,-0.16,48574,0.0426
2025-05-27,Bitcoin,64510.3611,308259978791.53,24362997779675.73,-0.11,26515,0.0592
2025-05-28,Bitcoin,64112.4327,239331205765.58,19558260625266.84,-0.14,37484,0.0856
2025-05-29,Bitcoin,62430.9617,186587356429.74,13867431845019.73,-0.33,37182,0.0215
2025-05-30,Bitcoin,61413.141,213188899850.9,11364977734778.55,-0.58,1570,0.082
2025-05-31,Bitcoin,62866.2826,281365587901.92,7121224799185.63,0.57,33254,0.0877
2025-06-01,Bitcoin,63873.8729,209662090773.23,14153080820224.65,0.84,20288,0.0236
2025-06-02,Bitcoin,62064.5396,69608375115.14,22421753122741.51,-0.35,14288,0.0866
2025-06-03,Bitcoin,62311.5546,294346996411.49,29618048223631.69,0.38,30877,0.0992
2025-06-04,Bitcoin,63778.4691,239686311560.31,28603482185414.22,0.58,19889,0.0754
2025-06-05,Bitcoin,60648.0842,224765047354.93,24648952850481.81,0.36,1917,0.0806
2025-06-06,Bitcoin,61697.3449,114923682013.85,25627777571916.43,0.14,11066,0.0995
2025-06-07,Bitcoin,60532.5785,220068724217.0,22154558190289.07,-0.2,30504,0.0645
2025-06-08,Bitcoin,61629.3053,158723664155.04,12579449817659.27,0.01,7982,0.0377
2025-06-09,Bitcoin,60279.7607,217304432671.77,27902175801823.09,0.32,40104,0.0854
2025-06-10,Bitcoin,57076.1046,81411764394.06,21020725498232.55,0.3,19062,0.0653
2025-06-11,Bitcoin,54346.3672,197352377264.54,17617801661231.11,-0.5,17999,0.0623
2025-06-12,Bitcoin,54479.1109,272267795539.52,7866554126024.94,-0.01,10941,0.0328
2025-06-13,Bitcoin,54958.0735,65556636609.17,15323531925917.08,0.72,24470,0.0781
2025-06-14,Bitcoin,53522.0466,262723495465.27,15207931395758.67,0.42,46148,0.0174
2025-06-15,Bitcoin,54600.9319,143471147312.39,24342484696774.04,0.88,22133,0.0932
2025-06-16,Bitcoin,51933.9165,232820464512.48,16549224864875.28,0.24,45435,0.0393
2025-06-17,Bitcoin,51882.897,214252598740.9,13082802688552.33,0.01,5529,0.0215
2025-06-18,Bitcoin,50049.849,163566161935.71,24560468472638.28,0.09,18519,0.0498
2025-06-19,Bitcoin,49121.1699,194215126082.34,7087607016897.59,0.27,13192,0.0138
2025-06-20,Bitcoin,49240.1394,222273054171.69,13246551342799.56,-0.39,9566,0.0716
2025-06-21,Bitcoin,48018.3733,125643016645.44,5609019947101.4,0.08,8226,0.0912
2025-06-22,Bitcoin,47512.4197,109664967085.11,18813096031990.31,0.37,38930,0.0854
2025-06-23,Bitcoin,48994.2743,179827288263.6,22891625219949.68,-0.13,22259,0.0215
2025-06-24,Bitcoin,48195.3367,203932965224.43,10218131015988.05,0.43,35087,0.0214
2025-06-25,Bitcoin,49451.8259,200237392891.6,21923807845339.89,0.39,2141,0.0832
2025-06-26,Bitcoin,47825.2957,200447990392.67,10372698882930.79,0.57,5627,0.0932
2025-06-27,Bitcoin,48633.2622,133368612554.27,22580815869926.7,-0.36,48269,0.0515
2025-06-28,Bitcoin,50785.141,216920445137.74,20394538752432.66,0.07,3690,0.0549
2025-06-29,Bitcoin,47070.2418,69703318940.82,19861886804850.22,-0.08,41091,0.0386
2025-06-30,Bitcoin,45992.0104,146160603501.69,4930464119584.85,-0.23,4255,0.0905
2025-07-01,Bitcoin,46834.2237,47913033228.26,22720412604950.87,0.52,6213,0.068
2025-07-02,Bitcoin,46595.7737,107093085173.81,18203496205036.77,0.46,37876,0.0359
2025-07-03,Bitcoin,47161.1843,116292224322.84,10465087467532.24,-0.31,20404,0.0369
2025-07-04,Bitcoin,46353.8058,119810253882.54,20013620277595.42,0.08,26380,0.0902
2025-07-05,Bitcoin,46520.5726,175934703348.87,9890668201403.2,0.18,26520,0.0112
2025-07-06,Bitcoin,46349.8274,118388231004.03,20815778651117.32,-0.04,20173,0.039
2025-07-07,Bitcoin,48019.9721,134204993037.74,6964440091525.32,0.89,24989,0.0599
